,TRADE_DAYS,S_INFO_EXCHMARKET
23546,20180815,DCE
23547,20180816,DCE
23548,20180817,DCE
23549,20180820,DCE
23550,20180821,DCE
23551,20180822,DCE
23552,20180823,DCE
23553,20180824,DCE
23554,20180827,DCE
23555,20180828,DCE
23556,20180829,DCE
23557,20180830,DCE
23558,20180831,DCE
23559,20180903,DCE
23560,20180904,DCE
23561,20180905,DCE
23562,20180906,DCE
23563,20180907,DCE
23564,20180910,DCE
23565,20180911,DCE
23566,20180912,DCE
23567,20180913,DCE
23568,20180914,DCE
23569,20180917,DCE
23570,20180918,DCE
23571,20180919,DCE
23572,20180920,DCE
23573,20180921,DCE
23574,20180925,DCE
23575,20180926,DCE
23576,20180927,DCE
23577,20180928,DCE
23578,20181008,DCE
23579,20181009,DCE
23580,20181010,DCE
23581,20181011,DCE
23582,20181012,DCE
23583,20181015,DCE
23584,20181016,DCE
23585,20181017,DCE
23586,20181018,DCE
23587,20181019,DCE
23588,20181022,DCE
23589,20181023,DCE
23590,20181024,DCE
23591,20181025,DCE
23592,20181026,DCE
23593,20181029,DCE
23594,20181030,DCE
23595,20181031,DCE
23596,20181101,DCE
23597,20181102,DCE
23598,20181105,DCE
23599,20181106,DCE
23600,20181107,DCE
23601,20181108,DCE
23602,20181109,DCE
23603,20181112,DCE
23604,20181113,DCE
23605,20181114,DCE
23606,20181115,DCE
23607,20181116,DCE
23608,20181119,DCE
23609,20181120,DCE
23610,20181121,DCE
23611,20181122,DCE
23612,20181123,DCE
23613,20181126,DCE
23614,20181127,DCE
23615,20181128,DCE
23616,20181129,DCE
23617,20181130,DCE
23618,20181203,DCE
23619,20181204,DCE
23620,20181205,DCE
23621,20181206,DCE
23622,20181207,DCE
23623,20181210,DCE
23624,20181211,DCE
23625,20181212,DCE
23626,20181213,DCE
23627,20181214,DCE
23628,20181217,DCE
23629,20181218,DCE
23630,20181219,DCE
23631,20181220,DCE
23632,20181221,DCE
23633,20181224,DCE
23634,20181225,DCE
23635,20181226,DCE
23636,20181227,DCE
23637,20181228,DCE
23638,20190102,DCE
23639,20190103,DCE
23640,20190104,DCE
23641,20190107,DCE
23642,20190108,DCE
23643,20190109,DCE
23644,20190110,DCE
23645,20190111,DCE
23646,20190114,DCE
23647,20190115,DCE
23648,20190116,DCE
23649,20190117,DCE
23650,20190118,DCE
23651,20190121,DCE
23652,20190122,DCE
23653,20190123,DCE
23654,20190124,DCE
23655,20190125,DCE
23656,20190128,DCE
23657,20190129,DCE
23658,20190130,DCE
23659,20190131,DCE
23660,20190201,DCE
23661,20190211,DCE
23662,20190212,DCE
23663,20190213,DCE
23664,20190214,DCE
23665,20190215,DCE
23666,20190218,DCE
23667,20190219,DCE
23668,20190220,DCE
23669,20190221,DCE
23670,20190222,DCE
23671,20190225,DCE
23672,20190226,DCE
23673,20190227,DCE
23674,20190228,DCE
23675,20190301,DCE
23676,20190304,DCE
23677,20190305,DCE
23678,20190306,DCE
23679,20190307,DCE
23680,20190308,DCE
23681,20190311,DCE
23682,20190312,DCE
23683,20190313,DCE
23684,20190314,DCE
23685,20190315,DCE
23686,20190318,DCE
23687,20190319,DCE
23688,20190320,DCE
23689,20190321,DCE
23690,20190322,DCE
23691,20190325,DCE
23692,20190326,DCE
23693,20190327,DCE
23694,20190328,DCE
23695,20190329,DCE
23696,20190401,DCE
23697,20190402,DCE
23698,20190403,DCE
23699,20190404,DCE
23700,20190408,DCE
23701,20190409,DCE
23702,20190410,DCE
23703,20190411,DCE
23704,20190412,DCE
23705,20190415,DCE
23706,20190416,DCE
23707,20190417,DCE
23708,20190418,DCE
23709,20190419,DCE
23710,20190422,DCE
23711,20190423,DCE
23712,20190424,DCE
23713,20190425,DCE
23714,20190426,DCE
23715,20190429,DCE
23716,20190430,DCE
23717,20190506,DCE
23718,20190507,DCE
23719,20190508,DCE
23720,20190509,DCE
23721,20190510,DCE
23722,20190513,DCE
23723,20190514,DCE
23724,20190515,DCE
23725,20190516,DCE
23726,20190517,DCE
23727,20190520,DCE
23728,20190521,DCE
23729,20190522,DCE
23730,20190523,DCE
23731,20190524,DCE
23732,20190527,DCE
23733,20190528,DCE
23734,20190529,DCE
23735,20190530,DCE
23736,20190531,DCE
23737,20190603,DCE
23738,20190604,DCE
23739,20190605,DCE
23740,20190606,DCE
23741,20190610,DCE
23742,20190611,DCE
23743,20190612,DCE
23744,20190613,DCE
23745,20190614,DCE
23746,20190617,DCE
23747,20190618,DCE
23748,20190619,DCE
23749,20190620,DCE
23750,20190621,DCE
23751,20190624,DCE
23752,20190625,DCE
23753,20190626,DCE
23754,20190627,DCE
23755,20190628,DCE
23756,20190701,DCE
23757,20190702,DCE
23758,20190703,DCE
23759,20190704,DCE
23760,20190705,DCE
23761,20190708,DCE
23762,20190709,DCE
23763,20190710,DCE
23764,20190711,DCE
23765,20190712,DCE
23766,20190715,DCE
23767,20190716,DCE
23768,20190717,DCE
23769,20190718,DCE
23770,20190719,DCE
23771,20190722,DCE
23772,20190723,DCE
23773,20190724,DCE
23774,20190725,DCE
23775,20190726,DCE
23776,20190729,DCE
23777,20190730,DCE
23778,20190731,DCE
23779,20190801,DCE
23780,20190802,DCE
23781,20190805,DCE
23782,20190806,DCE
23783,20190807,DCE
23784,20190808,DCE
23785,20190809,DCE
23786,20190812,DCE
23787,20190813,DCE
23788,20190814,DCE
23789,20190815,DCE
23790,20190816,DCE
23791,20190819,DCE
23792,20190820,DCE
23793,20190821,DCE
23794,20190822,DCE
23795,20190823,DCE
23796,20190826,DCE
23797,20190827,DCE
23798,20190828,DCE
23799,20190829,DCE
23800,20190830,DCE
23801,20190902,DCE
23802,20190903,DCE
23803,20190904,DCE
23804,20190905,DCE
23805,20190906,DCE
23806,20190909,DCE
23807,20190910,DCE
23808,20190911,DCE
23809,20190912,DCE
23810,20190916,DCE
23811,20190917,DCE
23812,20190918,DCE
23813,20190919,DCE
23814,20190920,DCE
23815,20190923,DCE
23816,20190924,DCE
23817,20190925,DCE
23818,20190926,DCE
23819,20190927,DCE
23820,20190930,DCE
23821,20191008,DCE
23822,20191009,DCE
23823,20191010,DCE
23824,20191011,DCE
23825,20191014,DCE
23826,20191015,DCE
23827,20191016,DCE
23828,20191017,DCE
23829,20191018,DCE
23830,20191021,DCE
23831,20191022,DCE
23832,20191023,DCE
23833,20191024,DCE
23834,20191025,DCE
23835,20191028,DCE
23836,20191029,DCE
23837,20191030,DCE
23838,20191031,DCE
23839,20191101,DCE
23840,20191104,DCE
23841,20191105,DCE
23842,20191106,DCE
23843,20191107,DCE
23844,20191108,DCE
23845,20191111,DCE
23846,20191112,DCE
23847,20191113,DCE
23848,20191114,DCE
23849,20191115,DCE
23850,20191118,DCE
23851,20191119,DCE
23852,20191120,DCE
23853,20191121,DCE
23854,20191122,DCE
23855,20191125,DCE
23856,20191126,DCE
23857,20191127,DCE
23858,20191128,DCE
23859,20191129,DCE
23860,20191202,DCE
23861,20191203,DCE
23862,20191204,DCE
23863,20191205,DCE
23864,20191206,DCE
23865,20191209,DCE
23866,20191210,DCE
23867,20191211,DCE
23868,20191212,DCE
23869,20191213,DCE
23870,20191216,DCE
23871,20191217,DCE
23872,20191218,DCE
23873,20191219,DCE
23874,20191220,DCE
23875,20191223,DCE
23876,20191224,DCE
23877,20191225,DCE
23878,20191226,DCE
23879,20191227,DCE
23880,20191230,DCE
23881,20191231,DCE
23882,20200102,DCE
23883,20200103,DCE
23884,20200106,DCE
23885,20200107,DCE
23886,20200108,DCE
23887,20200109,DCE
23888,20200110,DCE
23889,20200113,DCE
23890,20200114,DCE
23891,20200115,DCE
23892,20200116,DCE
23893,20200117,DCE
23894,20200120,DCE
23895,20200121,DCE
23896,20200122,DCE
23897,20200123,DCE
23898,20200203,DCE
23899,20200204,DCE
23900,20200205,DCE
23901,20200206,DCE
23902,20200207,DCE
23903,20200210,DCE
23904,20200211,DCE
23905,20200212,DCE
23906,20200213,DCE
23907,20200214,DCE
23908,20200217,DCE
23909,20200218,DCE
23910,20200219,DCE
23911,20200220,DCE
23912,20200221,DCE
23913,20200224,DCE
23914,20200225,DCE
23915,20200226,DCE
23916,20200227,DCE
23917,20200228,DCE
23918,20200302,DCE
23919,20200303,DCE
23920,20200304,DCE
23921,20200305,DCE
23922,20200306,DCE
23923,20200309,DCE
23924,20200310,DCE
23925,20200311,DCE
23926,20200312,DCE
23927,20200313,DCE
23928,20200316,DCE
23929,20200317,DCE
23930,20200318,DCE
23931,20200319,DCE
23932,20200320,DCE
23933,20200323,DCE
23934,20200324,DCE
23935,20200325,DCE
23936,20200326,DCE
23937,20200327,DCE
23938,20200330,DCE
23939,20200331,DCE
23940,20200401,DCE
23941,20200402,DCE
23942,20200403,DCE
23943,20200407,DCE
23944,20200408,DCE
23945,20200409,DCE
23946,20200410,DCE
23947,20200413,DCE
23948,20200414,DCE
23949,20200415,DCE
23950,20200416,DCE
23951,20200417,DCE
23952,20200420,DCE
23953,20200421,DCE
23954,20200422,DCE
23955,20200423,DCE
23956,20200424,DCE
23957,20200427,DCE
23958,20200428,DCE
23959,20200429,DCE
23960,20200430,DCE
23961,20200506,DCE
23962,20200507,DCE
23963,20200508,DCE
23964,20200511,DCE
23965,20200512,DCE
23966,20200513,DCE
23967,20200514,DCE
23968,20200515,DCE
23969,20200518,DCE
23970,20200519,DCE
23971,20200520,DCE
23972,20200521,DCE
23973,20200522,DCE
23974,20200525,DCE
23975,20200526,DCE
23976,20200527,DCE
23977,20200528,DCE
23978,20200529,DCE
23979,20200601,DCE
23980,20200602,DCE
23981,20200603,DCE
23982,20200604,DCE
23983,20200605,DCE
23984,20200608,DCE
23985,20200609,DCE
23986,20200610,DCE
23987,20200611,DCE
23988,20200612,DCE
23989,20200615,DCE
23990,20200616,DCE
23991,20200617,DCE
23992,20200618,DCE
23993,20200619,DCE
23994,20200622,DCE
23995,20200623,DCE
23996,20200624,DCE
23997,20200629,DCE
23998,20200630,DCE
23999,20200701,DCE
24000,20200702,DCE
24001,20200703,DCE
24002,20200706,DCE
24003,20200707,DCE
24004,20200708,DCE
24005,20200709,DCE
24006,20200710,DCE
24007,20200713,DCE
24008,20200714,DCE
24009,20200715,DCE
24010,20200716,DCE
24011,20200717,DCE
24012,20200720,DCE
24013,20200721,DCE
24014,20200722,DCE
24015,20200723,DCE
24016,20200724,DCE
24017,20200727,DCE
24018,20200728,DCE
24019,20200729,DCE
24020,20200730,DCE
24021,20200731,DCE
24022,20200803,DCE
24023,20200804,DCE
24024,20200805,DCE
24025,20200806,DCE
24026,20200807,DCE
24027,20200810,DCE
24028,20200811,DCE
24029,20200812,DCE
24030,20200813,DCE
24031,20200814,DCE
24032,20200817,DCE
24033,20200818,DCE
24034,20200819,DCE
24035,20200820,DCE
24036,20200821,DCE
24037,20200824,DCE
24038,20200825,DCE
24039,20200826,DCE
24040,20200827,DCE
24041,20200828,DCE
24042,20200831,DCE
24043,20200901,DCE
24044,20200902,DCE
24045,20200903,DCE
24046,20200904,DCE
24047,20200907,DCE
24048,20200908,DCE
24049,20200909,DCE
24050,20200910,DCE
24051,20200911,DCE
24052,20200914,DCE
24053,20200915,DCE
24054,20200916,DCE
24055,20200917,DCE
24056,20200918,DCE
24057,20200921,DCE
24058,20200922,DCE
24059,20200923,DCE
24060,20200924,DCE
24061,20200925,DCE
24062,20200928,DCE
24063,20200929,DCE
24064,20200930,DCE
24065,20201009,DCE
24066,20201012,DCE
24067,20201013,DCE
24068,20201014,DCE
24069,20201015,DCE
24070,20201016,DCE
24071,20201019,DCE
24072,20201020,DCE
24073,20201021,DCE
24074,20201022,DCE
24075,20201023,DCE
24076,20201026,DCE
24077,20201027,DCE
24078,20201028,DCE
24079,20201029,DCE
24080,20201030,DCE
24081,20201102,DCE
24082,20201103,DCE
24083,20201104,DCE
24084,20201105,DCE
24085,20201106,DCE
24086,20201109,DCE
24087,20201110,DCE
24088,20201111,DCE
24089,20201112,DCE
24090,20201113,DCE
24091,20201116,DCE
24092,20201117,DCE
24093,20201118,DCE
24094,20201119,DCE
24095,20201120,DCE
24096,20201123,DCE
24097,20201124,DCE
24098,20201125,DCE
24099,20201126,DCE
24100,20201127,DCE
24101,20201130,DCE
24102,20201201,DCE
24103,20201202,DCE
24104,20201203,DCE
24105,20201204,DCE
24106,20201207,DCE
24107,20201208,DCE
24108,20201209,DCE
24109,20201210,DCE
24110,20201211,DCE
24111,20201214,DCE
24112,20201215,DCE
24113,20201216,DCE
24114,20201217,DCE
24115,20201218,DCE
24116,20201221,DCE
24117,20201222,DCE
24118,20201223,DCE
24119,20201224,DCE
24120,20201225,DCE
24121,20201228,DCE
24122,20201229,DCE
24123,20201230,DCE
24124,20201231,DCE
24125,20110617,CZCE
24126,20120228,SGE
24127,20170711,CZCE
24128,20170517,CFFEX
24129,20020830,CZCE
24130,20120207,SGE
24131,19941101,CZCE
24132,20070110,CFFEX
24133,20030516,SHFE
24134,19920804,CZCE
24135,19991104,SHFE
24136,20100125,CFFEX
24137,19970903,CZCE
24138,19960828,DCE
24139,20120706,SGE
24140,20150305,SGE
24141,20010910,CZCE
24142,20000320,CZCE
24143,20110121,SHFE
24144,19920630,CZCE
24145,19970505,CZCE
24146,20210104,DCE
24147,20210105,DCE
24148,20210106,DCE
24149,20210107,DCE
24150,20210108,DCE
24151,20210111,DCE
24152,20210112,DCE
24153,20210113,DCE
24154,20210114,DCE
24155,20210115,DCE
24156,20210118,DCE
24157,20210119,DCE
24158,20210120,DCE
24159,20210121,DCE
24160,20210122,DCE
24161,20210125,DCE
24162,20210126,DCE
24163,20210127,DCE
24164,20210128,DCE
24165,20210129,DCE
24166,20210201,DCE
24167,20210202,DCE
24168,20210203,DCE
24169,20210204,DCE
24170,20210205,DCE
24171,20210208,DCE
24172,20210209,DCE
24173,20210210,DCE
24174,20210218,DCE
24175,20210219,DCE
24176,20210222,DCE
24177,20210223,DCE
24178,20210224,DCE
24179,20210225,DCE
24180,20210226,DCE
24181,20210301,DCE
24182,20210302,DCE
24183,20210303,DCE
24184,20210304,DCE
24185,20210305,DCE
24186,20210308,DCE
24187,20210309,DCE
24188,20210310,DCE
24189,20210311,DCE
24190,20210312,DCE
24191,20210315,DCE
24192,20210316,DCE
24193,20210317,DCE
24194,20210318,DCE
24195,20210319,DCE
24196,20210322,DCE
24197,20210323,DCE
24198,20210324,DCE
24199,20210325,DCE
24200,20210326,DCE
24201,20210329,DCE
24202,20210330,DCE
24203,20210331,DCE
24204,20210401,DCE
24205,20210402,DCE
24206,20210406,DCE
24207,20210407,DCE
24208,20210408,DCE
24209,20210409,DCE
24210,20210412,DCE
24211,20210413,DCE
24212,20210414,DCE
24213,20210415,DCE
24214,20210416,DCE
24215,20210419,DCE
24216,20210420,DCE
24217,20210421,DCE
24218,20210422,DCE
24219,20210423,DCE
24220,20210426,DCE
24221,20210427,DCE
24222,20210428,DCE
24223,20210429,DCE
24224,20210430,DCE
24225,20210506,DCE
24226,20210507,DCE
24227,20210510,DCE
24228,20210511,DCE
24229,20210512,DCE
24230,20210513,DCE
24231,20210514,DCE
24232,20210517,DCE
24233,20210518,DCE
24234,20210519,DCE
24235,20210520,DCE
24236,20210521,DCE
24237,20210524,DCE
24238,20210525,DCE
24239,20210526,DCE
24240,20210527,DCE
24241,20210528,DCE
24242,20210531,DCE
24243,20210601,DCE
24244,20210602,DCE
24245,20210603,DCE
24246,20210604,DCE
24247,20210607,DCE
24248,20210608,DCE
24249,20210609,DCE
24250,20210610,DCE
24251,20210611,DCE
24252,20210615,DCE
24253,20210616,DCE
24254,20210617,DCE
24255,20210618,DCE
24256,20210621,DCE
24257,20210622,DCE
24258,20210623,DCE
24259,20210624,DCE
24260,20210625,DCE
24261,20210628,DCE
24262,20210629,DCE
24263,20210630,DCE
24264,20210701,DCE
24265,20210702,DCE
24266,20210705,DCE
24267,20210706,DCE
24268,20210707,DCE
24269,20210708,DCE
24270,20210709,DCE
24271,20210712,DCE
24272,20210713,DCE
24273,20210714,DCE
24274,20210715,DCE
24275,20210716,DCE
24276,20210719,DCE
24277,20210720,DCE
24278,20210721,DCE
24279,20210722,DCE
24280,20210723,DCE
24281,20210726,DCE
24282,20210727,DCE
24283,20210728,DCE
24284,20210729,DCE
24285,20210730,DCE
24286,20210802,DCE
24287,20210803,DCE
24288,20210804,DCE
24289,20210805,DCE
24290,20210806,DCE
24291,20210809,DCE
24292,20210810,DCE
24293,20210811,DCE
24294,20210812,DCE
24295,20210813,DCE
24296,20210816,DCE
24297,20210817,DCE
24298,20210818,DCE
24299,20210819,DCE
24300,20210820,DCE
24301,20210823,DCE
24302,20210824,DCE
24303,20210825,DCE
24304,20210826,DCE
24305,20210827,DCE
24306,20210830,DCE
24307,20210831,DCE
24308,20210901,DCE
24309,20210902,DCE
24310,20210903,DCE
24311,20210906,DCE
24312,20210907,DCE
24313,20210908,DCE
24314,20210909,DCE
24315,20210910,DCE
24316,20210913,DCE
24317,20210914,DCE
24318,20210915,DCE
24319,20210916,DCE
24320,20210917,DCE
24321,20210922,DCE
24322,20210923,DCE
24323,20210924,DCE
24324,20210927,DCE
24325,20210928,DCE
24326,20210929,DCE
24327,20210930,DCE
24328,20211008,DCE
24329,20211011,DCE
24330,20211012,DCE
24331,20211013,DCE
24332,20211014,DCE
24333,20211015,DCE
24334,20211018,DCE
24335,20211019,DCE
24336,20211020,DCE
24337,20211021,DCE
24338,20211022,DCE
24339,20211025,DCE
24340,20211026,DCE
24341,20211027,DCE
24342,20211028,DCE
24343,20211029,DCE
24344,20211101,DCE
24345,20211102,DCE
24346,20211103,DCE
24347,20211104,DCE
24348,20211105,DCE
24349,20211108,DCE
24350,20211109,DCE
24351,20211110,DCE
24352,20211111,DCE
24353,20211112,DCE
24354,20211115,DCE
24355,20211116,DCE
24356,20211117,DCE
24357,20211118,DCE
24358,20211119,DCE
24359,20211122,DCE
24360,20211123,DCE
24361,20211124,DCE
24362,20211125,DCE
24363,20211126,DCE
24364,20211129,DCE
24365,20211130,DCE
24366,20211201,DCE
24367,20211202,DCE
24368,20211203,DCE
24369,20211206,DCE
24370,20211207,DCE
24371,20211208,DCE
24372,20211209,DCE
24373,20211210,DCE
24374,20211213,DCE
24375,20211214,DCE
24376,20211215,DCE
24377,20211216,DCE
24378,20211217,DCE
24379,20211220,DCE
24380,20211221,DCE
24381,20211222,DCE
24382,20211223,DCE
24383,20211224,DCE
24384,20211227,DCE
24385,20211228,DCE
24386,20211229,DCE
24387,20211230,DCE
24388,20211231,DCE
24389,20220104,CZCE
24390,20220105,CZCE
24391,20220106,CZCE
24392,20220107,CZCE
24393,20220110,CZCE
24394,20220111,CZCE
24395,20220112,CZCE
24396,20220113,CZCE
24397,20220114,CZCE
24398,20220117,CZCE
24399,20220118,CZCE
24400,20220119,CZCE
24401,20220120,CZCE
24402,20220121,CZCE
24403,20220124,CZCE
24404,20220125,CZCE
24405,20220126,CZCE
24406,20220127,CZCE
24407,20220128,CZCE
24408,20220207,CZCE
24409,20220208,CZCE
24410,20220209,CZCE
24411,20220210,CZCE
24412,20220211,CZCE
24413,20220214,CZCE
24414,20220215,CZCE
24415,20220216,CZCE
24416,20220217,CZCE
24417,20220218,CZCE
24418,20220221,CZCE
24419,20220222,CZCE
24420,20220223,CZCE
24421,20220224,CZCE
24422,20220225,CZCE
24423,20220228,CZCE
24424,20220301,CZCE
24425,20220302,CZCE
24426,20220303,CZCE
24427,20220304,CZCE
24428,20220307,CZCE
24429,20220308,CZCE
24430,20220309,CZCE
24431,20220310,CZCE
24432,20220311,CZCE
24433,20220314,CZCE
24434,20220315,CZCE
24435,20220316,CZCE
24436,20220317,CZCE
24437,20220318,CZCE
24438,20220321,CZCE
24439,20220322,CZCE
24440,20220323,CZCE
24441,20220324,CZCE
24442,20220325,CZCE
24443,20220328,CZCE
24444,20220329,CZCE
24445,20220330,CZCE
24446,20220331,CZCE
24447,20220401,CZCE
24448,20220406,CZCE
24449,20220407,CZCE
24450,20220408,CZCE
24451,20220411,CZCE
24452,20220412,CZCE
24453,20220413,CZCE
24454,20220414,CZCE
24455,20220415,CZCE
24456,20220418,CZCE
24457,20220419,CZCE
24458,20220420,CZCE
24459,20220421,CZCE
24460,20220422,CZCE
24461,20220425,CZCE
24462,20220426,CZCE
24463,20220427,CZCE
24464,20220428,CZCE
24465,20220429,CZCE
24466,20220505,CZCE
24467,20220506,CZCE
24468,20220509,CZCE
24469,20220510,CZCE
24470,20220511,CZCE
24471,20220512,CZCE
24472,20220513,CZCE
24473,20220516,CZCE
24474,20220517,CZCE
24475,20220518,CZCE
24476,20220519,CZCE
24477,20220520,CZCE
24478,20220523,CZCE
24479,20220524,CZCE
24480,20220525,CZCE
24481,20220526,CZCE
24482,20220527,CZCE
24483,20220530,CZCE
24484,20220531,CZCE
24485,20220601,CZCE
24486,20220602,CZCE
24487,20220606,CZCE
24488,20220607,CZCE
24489,20220608,CZCE
24490,20220609,CZCE
24491,20220610,CZCE
24492,20220613,CZCE
24493,20220614,CZCE
24494,20220615,CZCE
24495,20220616,CZCE
24496,20220617,CZCE
24497,20220620,CZCE
24498,20220621,CZCE
24499,20220622,CZCE
24500,20220623,CZCE
24501,20220624,CZCE
24502,20220627,CZCE
24503,20220628,CZCE
24504,20220629,CZCE
24505,20220630,CZCE
24506,20220701,CZCE
24507,20220704,CZCE
24508,20220705,CZCE
24509,20220706,CZCE
24510,20220707,CZCE
24511,20220708,CZCE
24512,20220711,CZCE
24513,20220712,CZCE
24514,20220713,CZCE
24515,20220714,CZCE
24516,20220715,CZCE
24517,20220718,CZCE
24518,20220719,CZCE
24519,20220720,CZCE
24520,20220721,CZCE
24521,20220722,CZCE
24522,20220725,CZCE
24523,20220726,CZCE
24524,20220727,CZCE
24525,20220728,CZCE
24526,20220729,CZCE
24527,20220801,CZCE
24528,20220802,CZCE
24529,20220803,CZCE
24530,20220804,CZCE
24531,20220805,CZCE
24532,20220808,CZCE
24533,20220809,CZCE
24534,20220810,CZCE
24535,20220811,CZCE
24536,20220812,CZCE
24537,20220815,CZCE
24538,20220816,CZCE
24539,20220817,CZCE
24540,20220818,CZCE
24541,20220819,CZCE
24542,20220822,CZCE
24543,20220823,CZCE
24544,20220824,CZCE
24545,20220825,CZCE
24546,20220826,CZCE
24547,20220829,CZCE
24548,20220830,CZCE
24549,20220831,CZCE
24550,20220901,CZCE
24551,20220902,CZCE
24552,20220905,CZCE
24553,20220906,CZCE
24554,20220907,CZCE
24555,20220908,CZCE
24556,20220909,CZCE
24557,20220913,CZCE
24558,20220914,CZCE
24559,20220915,CZCE
24560,20220916,CZCE
24561,20220919,CZCE
24562,20220920,CZCE
24563,20220921,CZCE
24564,20220922,CZCE
24565,20220923,CZCE
24566,20220926,CZCE
24567,20220927,CZCE
24568,20220928,CZCE
24569,20220929,CZCE
24570,20220930,CZCE
24571,20221010,CZCE
24572,20221011,CZCE
24573,20221012,CZCE
24574,20221013,CZCE
24575,20221014,CZCE
24576,20221017,CZCE
24577,20221018,CZCE
24578,20221019,CZCE
24579,20221020,CZCE
24580,20221021,CZCE
24581,20221024,CZCE
24582,20221025,CZCE
24583,20221026,CZCE
24584,20221027,CZCE
24585,20221028,CZCE
24586,20221031,CZCE
24587,20221101,CZCE
24588,20221102,CZCE
24589,20221103,CZCE
24590,20221104,CZCE
24591,20221107,CZCE
24592,20221108,CZCE
24593,20221109,CZCE
24594,20221110,CZCE
24595,20221111,CZCE
24596,20221114,CZCE
24597,20221115,CZCE
24598,20221116,CZCE
24599,20221117,CZCE
24600,20221118,CZCE
24601,20221121,CZCE
24602,20221122,CZCE
24603,20221123,CZCE
24604,20221124,CZCE
24605,20221125,CZCE
24606,20221128,CZCE
24607,20221129,CZCE
24608,20221130,CZCE
24609,20221201,CZCE
24610,20221202,CZCE
24611,20221205,CZCE
24612,20221206,CZCE
24613,20221207,CZCE
24614,20221208,CZCE
24615,20221209,CZCE
24616,20221212,CZCE
24617,20221213,CZCE
24618,20221214,CZCE
24619,20221215,CZCE
24620,20221216,CZCE
24621,20221219,CZCE
24622,20221220,CZCE
24623,20221221,CZCE
24624,20221222,CZCE
24625,20221223,CZCE
24626,20221226,CZCE
24627,20221227,CZCE
24628,20221228,CZCE
24629,20221229,CZCE
24630,20221230,CZCE
24631,20020508,SHFE
